*113889+0000000000007442 21...2+0000000000248541 22...2+0000000010150369 31...6+0000000000376787 51....-000000000007+175 87...6+0000000000001200 
*113890+00000000000h0040 21...2+0000000000725335 22...2+0000000010168243 31...6+0000000000298873 51....-000000000007+175 87...6+0000000000001200 
*113891+0000000000007443 21...2+0000000000442451 22...2+0000000010483902 31...6+0000000000127745 51....-000000000007+175 87...6+0000000000001200 
*113892+0000000000007444 21...2+0000000039685328 22...2+0000000010480715 31...6+0000000000128242 51....-000000000007+175 87...6+0000000000001200 
*113893+0000000000007445 21...2+0000000020629944 22...2+0000000010546833 31...6+0000000000123834 51....-000000000007+175 87...6+0000000000001200 
*113894+0000000000007446 21...2+0000000019846367 22...2+0000000010544842 31...6+0000000000124336 51....-000000000007+175 87...6+0000000000001200 
*110047+0000000000990041 84...6-0000000001178627 85...6-0000000050478521 86...6+0000000000155900 88...6+0000000000000000 
*113927+0000000000000234 21...2+0000000019711952 22...2+0000000010177337 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113928+0000000000000236 21...2+0000000019960382 22...2+0000000010091893 31...6+0000000000877846 51....-000000000006+175 87...6+0000000000000000 
*113929+0000000000000238 21...2+0000000020031128 22...2+0000000010072211 31...6+0000000001385480 51....-000000000006+175 87...6+0000000000000000 
*113930+0000000000000237 21...2+0000000020311311 22...2+0000000010072489 31...6+0000000001129519 51....-000000000006+175 87...6+0000000000000000 
*113931+0000000000000235 21...2+0000000020439031 22...2+0000000010100458 31...6+0000000000632664 51....-000000000006+175 87...6+0000000000000000 
*113932+0000000000000233 21...2+0000000021561077 22...2+0000000010403802 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113933+0000000000000231 21...2+0000000039651776 22...2+0000000010016890 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113934+0000000000000229 21...2+0000000039938306 22...2+0000000010000755 31...6+0000000000873108 51....-000000000006+175 87...6+0000000000000000 
*113935+0000000000000227 21...2+0000000000015383 22...2+0000000009994053 31...6+0000000001373977 51....-000000000006+175 87...6+0000000000000000 
*113936+0000000000000228 21...2+0000000000298240 22...2+0000000010024806 31...6+0000000001123497 51....-000000000006+175 87...6+0000000000000000 
*113937+0000000000000230 21...2+0000000000416811 22...2+0000000010071337 31...6+0000000000622551 51....-000000000006+175 87...6+0000000000000000 
*113938+0000000000000232 21...2+0000000001491298 22...2+0000000010301702 31...6+0000000000125890 51....-000000000006+175 87...6+0000000000000000 
*113939+0000000000000232 21...2+0000000021491309 22...2+0000000029698314 31...6+0000000000125890 51....-000000000006+175 87...6+0000000000000000 
*113940+0000000000000230 21...2+0000000020416829 22...2+0000000029928614 31...6+0000000000622554 51....-000000000006+175 87...6+0000000000000000 
*113941+0000000000000228 21...2+0000000020298224 22...2+0000000029975226 31...6+0000000001123500 51....-000000000006+175 87...6+0000000000000000 
*113942+0000000000000227 21...2+0000000020015432 22...2+0000000030005933 31...6+0000000001373978 51....-000000000006+175 87...6+0000000000000000 
*113943+0000000000000229 21...2+0000000019938294 22...2+0000000029999269 31...6+0000000000873111 51....-000000000006+175 87...6+0000000000000000 
*113944+0000000000000231 21...2+0000000019651794 22...2+0000000029983116 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113945+0000000000000233 21...2+0000000001561104 22...2+0000000029596150 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113946+0000000000000235 21...2+0000000000439043 22...2+0000000029899521 31...6+0000000000632665 51....-000000000006+175 87...6+0000000000000000 
*113947+0000000000000237 21...2+0000000000311262 22...2+0000000029927555 31...6+0000000001129520 51....-000000000006+175 87...6+0000000000000000 
*113948+0000000000000238 21...2+0000000000031121 22...2+0000000029927855 31...6+0000000001385482 51....-000000000006+175 87...6+0000000000000000 
*113949+0000000000000236 21...2+0000000039960309 22...2+0000000029908080 31...6+0000000000877847 51....-000000000006+175 87...6+0000000000000000 
*113950+0000000000000234 21...2+0000000039712015 22...2+0000000029822616 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113951+0000000000000234 21...2+0000000019711976 22...2+0000000010177342 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113952+0000000000000236 21...2+0000000019960392 22...2+0000000010091940 31...6+0000000000877846 51....-000000000006+175 87...6+0000000000000000 
*113953+0000000000000238 21...2+0000000020031085 22...2+0000000010072183 31...6+0000000001385482 51....-000000000006+175 87...6+0000000000000000 
*113954+0000000000000237 21...2+0000000020311287 22...2+0000000010072462 31...6+0000000001129519 51....-000000000006+175 87...6+0000000000000000 
*113955+0000000000000235 21...2+0000000020439007 22...2+0000000010100452 31...6+0000000000632664 51....-000000000006+175 87...6+0000000000000000 
*113956+0000000000000233 21...2+0000000021561083 22...2+0000000010403830 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113957+0000000000000231 21...2+0000000039651781 22...2+0000000010016910 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113958+0000000000000229 21...2+0000000039938296 22...2+0000000010000757 31...6+0000000000873108 51....-000000000006+175 87...6+0000000000000000 
*113959+0000000000000227 21...2+0000000000015403 22...2+0000000009994068 31...6+0000000001373977 51....-000000000006+175 87...6+0000000000000000 
*113960+0000000000000228 21...2+0000000000298245 22...2+0000000010024796 31...6+0000000001123498 51....-000000000006+175 87...6+0000000000000000 
*113961+0000000000000230 21...2+0000000000416825 22...2+0000000010071340 31...6+0000000000622551 51....-000000000006+175 87...6+0000000000000000 
*113962+0000000000000232 21...2+0000000001491304 22...2+0000000010301718 31...6+0000000000125890 51....-000000000006+175 87...6+0000000000000000 
*113963+0000000000000232 21...2+0000000021491321 22...2+0000000029698304 31...6+0000000000125890 51....-000000000006+175 87...6+0000000000000000 
*113964+0000000000000230 21...2+0000000020416838 22...2+0000000029928633 31...6+0000000000622553 51....-000000000006+175 87...6+0000000000000000 
*113965+0000000000000228 21...2+0000000020298246 22...2+0000000029975235 31...6+0000000001123499 51....-000000000006+175 87...6+0000000000000000 
*113966+0000000000000227 21...2+0000000020015413 22...2+0000000030005950 31...6+0000000001373978 51....-000000000006+175 87...6+0000000000000000 
*113967+0000000000000229 21...2+0000000019938305 22...2+0000000029999274 31...6+0000000000873110 51....-000000000006+175 87...6+0000000000000000 
*113968+0000000000000231 21...2+0000000019651798 22...2+0000000029983139 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113969+0000000000000233 21...2+0000000001561089 22...2+0000000029596169 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113970+0000000000000235 21...2+0000000000439038 22...2+0000000029899549 31...6+0000000000632665 51....-000000000006+175 87...6+0000000000000000 
*113971+0000000000000237 21...2+0000000000311315 22...2+0000000029927564 31...6+0000000001129520 51....-000000000006+175 87...6+0000000000000000 
*113972+0000000000000238 21...2+0000000000031127 22...2+0000000029927855 31...6+0000000001385482 51....-000000000006+175 87...6+0000000000000000 
*113973+0000000000000236 21...2+0000000039960343 22...2+0000000029908086 31...6+0000000000877848 51....-000000000006+175 87...6+0000000000000000 
*113974+0000000000000234 21...2+0000000039712016 22...2+0000000029822612 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113975+0000000000000234 21...2+0000000019711998 22...2+0000000010177344 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113976+0000000000000236 21...2+0000000019960380 22...2+0000000010091931 31...6+0000000000877847 51....-000000000006+175 87...6+0000000000000000 
*113977+0000000000000238 21...2+0000000020031116 22...2+0000000010072173 31...6+0000000001385479 51....-000000000006+175 87...6+0000000000000000 
*113978+0000000000000237 21...2+0000000020311277 22...2+0000000010072484 31...6+0000000001129519 51....-000000000006+175 87...6+0000000000000000 
*113979+0000000000000235 21...2+0000000020439045 22...2+0000000010100465 31...6+0000000000632664 51....-000000000006+175 87...6+0000000000000000 
*113980+0000000000000233 21...2+0000000021561106 22...2+0000000010403816 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113981+0000000000000231 21...2+0000000039651783 22...2+0000000010016934 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113982+0000000000000229 21...2+0000000039938309 22...2+0000000010000759 31...6+0000000000873108 51....-000000000006+175 87...6+0000000000000000 
*113983+0000000000000227 21...2+0000000000015397 22...2+0000000009994069 31...6+0000000001373977 51....-000000000006+175 87...6+0000000000000000 
*113984+0000000000000228 21...2+0000000000298250 22...2+0000000010024820 31...6+0000000001123497 51....-000000000006+175 87...6+0000000000000000 
*113985+0000000000000230 21...2+0000000000416832 22...2+0000000010071358 31...6+0000000000622551 51....-000000000006+175 87...6+0000000000000000 
*113986+0000000000000232 21...2+0000000001491308 22...2+0000000010301702 31...6+0000000000125889 51....-000000000006+175 87...6+0000000000000000 
*113987+0000000000000232 21...2+0000000021491308 22...2+0000000029698309 31...6+0000000000125890 51....-000000000006+175 87...6+0000000000000000 
*113988+0000000000000230 21...2+0000000020416840 22...2+0000000029928647 31...6+0000000000622553 51....-000000000006+175 87...6+0000000000000000 
*113989+0000000000000228 21...2+0000000020298232 22...2+0000000029975223 31...6+0000000001123500 51....-000000000006+175 87...6+0000000000000000 
*113990+0000000000000227 21...2+0000000020015411 22...2+0000000030005945 31...6+0000000001373977 51....-000000000006+175 87...6+0000000000000000 
*113991+0000000000000229 21...2+0000000019938305 22...2+0000000029999270 31...6+0000000000873110 51....-000000000006+175 87...6+0000000000000000 
*113992+0000000000000231 21...2+0000000019651785 22...2+0000000029983126 31...6+0000000000372960 51....-000000000006+175 87...6+0000000000000000 
*113993+0000000000000233 21...2+0000000001561111 22...2+0000000029596173 31...6+0000000000130558 51....-000000000006+175 87...6+0000000000000000 
*113994+0000000000000235 21...2+0000000000439051 22...2+0000000029899517 31...6+0000000000632665 51....-000000000006+175 87...6+0000000000000000 
*113995+0000000000000237 21...2+0000000000311296 22...2+0000000029927566 31...6+0000000001129520 51....-000000000006+175 87...6+0000000000000000 
*113996+0000000000000238 21...2+0000000000031170 22...2+0000000029927879 31...6+0000000001385482 51....-000000000006+175 87...6+0000000000000000 
*113997+0000000000000236 21...2+0000000039960333 22...2+0000000029908088 31...6+0000000000877848 51....-000000000006+175 87...6+0000000000000000 
*113998+0000000000000234 21...2+0000000039711987 22...2+0000000029822621 31...6+0000000000379574 51....-000000000006+175 87...6+0000000000000000 
*113999+0000000000007447 21...2+0000000000104866 22...2+0000000010022136 31...6+0000000001372902 51....-000000000006+175 87...6+0000000000001200 
*114000+0000000000007448 21...2+0000000000175376 22...2+0000000010022133 31...6+0000000001372207 51....-000000000006+175 87...6+0000000000001200 
*114001+0000000000007449 21...2+0000000000181428 22...2+0000000010031490 31...6+0000000001122969 51....-000000000006+175 87...6+0000000000001200 
*114002+0000000000007450 21...2+0000000000095301 22...2+0000000010031460 31...6+0000000001122607 51....-000000000006+175 87...6+0000000000001200 
*114003+0000000000007451 21...2+0000000000079885 22...2+0000000010047067 31...6+0000000000872575 51....-000000000006+175 87...6+0000000000001200 
*114004+0000000000007452 21...2+0000000000190611 22...2+0000000010047070 31...6+0000000000872654 51....-000000000006+175 87...6+0000000000001200 
*114005+0000000000007453 21...2+0000000000207974 22...2+0000000010075914 31...6+0000000000622066 51....-000000000006+175 87...6+0000000000001200 
*114006+0000000000007454 21...2+0000000000052381 22...2+0000000010075691 31...6+0000000000622851 51....-000000000006+175 87...6+0000000000001200 
*114007+0000000000007455 21...2+0000000039987367 22...2+0000000010146212 31...6+0000000000372809 51....-000000000006+175 87...6+0000000000001200 
*114008+0000000000007456 21...2+0000000000247210 22...2+0000000010146719 31...6+0000000000372047 51....-000000000006+175 87...6+0000000000001200 
*114009+00000000000h2032 21...2+0000000001013625 22...2+0000000010276890 31...6+0000000000194694 51....-000000000006+175 87...6+0000000000001200 
*114010+0000000000007457 21...2+0000000000448404 22...2+0000000010504081 31...6+0000000000122818 51....-000000000006+175 87...6+0000000000001200 
*114011+0000000000007458 21...2+0000000039658794 22...2+0000000010502923 31...6+0000000000123044 51....-000000000006+175 87...6+0000000000001200 
*114012+0000000000007459 21...2+0000000019863068 22...2+0000000010539268 31...6+0000000000128368 51....-000000000006+175 87...6+0000000000001200 
*114013+0000000000007460 21...2+0000000020620532 22...2+0000000010541341 31...6+0000000000127964 51....-000000000006+175 87...6+0000000000001200 
*114014+00000000OGS1000z 21...2+0000000019817395 22...2+0000000010432119 31...6+0000000000206267 51....-000000000006+175 87...6+0000000000001200 
*114015+00000000000h2041 21...2+0000000019345863 22...2+0000000010316133 31...6+0000000000209134 51....-000000000006+175 87...6+0000000000001200 
*110048+0000000000990042 84...6-0000000001213215 85...6-0000000051978869 86...6+0000000000148762 88...6+0000000000000000 
